id,replicate,X,Y
bach,92,78.57083460123803,74.84970020564094
bach,93,78.37424586456953,73.46563380075163
bach,94,78.19702794029838,75.88603036461066
bach,95,75.86405049275797,76.48532515550058
bach,96,74.92836254540808,77.26162280923329
bach,97,79.14655723704959,74.83422230202387
bach,98,81.01047167525451,78.23011214891955
rameau,0,75.97477011034825,51.395997745489495
rameau,1,76.99429190878888,51.7785063902632
rameau,2,78.85890915392477,51.93960496837639
rameau,3,72.81356886502452,55.85334891710849
rameau,4,77.09770707842601,49.785535697826546
rameau,5,75.10879737555776,47.60296844574278
rameau,6,76.80043165541964,48.31762892807928
rameau,7,79.36103444112507,49.476996460708754
rameau,8,75.66257936448667,51.681571966517694
rameau,9,72.05669418264202,50.83644521665681
rameau,10,76.90514821100457,48.09434898649852
rameau,11,74.48290866462428,46.72217515202372
rameau,12,77.74371072896483,47.19506209274586
rameau,13,73.14056376021942,50.936486220010934
rameau,14,74.91201238869765,51.81218186870235
rameau,15,75.4750309980284,49.27330224951551
rameau,16,75.4878672110861,46.564576687879175
rameau,17,81.40156395309673,55.886902964093586
rameau,18,69.48563756492568,55.15580900497975
rameau,19,76.40253963739542,55.62598320760074
rameau,20,78.25318795438181,54.72594053491824
rameau,21,74.4649510249134,51.083810173019785
rameau,22,78.62567405410184,51.71531199413827
rameau,23,80.90914039284453,53.856432345475866
rameau,24,74.54715420388276,54.48171382530391
rameau,25,80.51020599650711,56.150156427232545
rameau,26,77.17630082661434,52.65782672353585
rameau,27,82.06026175657972,52.88555455505001
rameau,28,78.94215573046883,49.869031889017776
rameau,29,78.92221728488028,46.43003986492149
rameau,30,76.13046552663931,50.92194483506592
rameau,31,79.07112792857978,53.96530705128845
rameau,32,80.07655913889893,45.70074733717601
rameau,33,75.8248485709344,53.57554720531395
rameau,34,72.63913993898528,49.933528727412835
rameau,35,76.78268604067641,49.2092007523963
rameau,36,76.68672086671396,53.233890580080256
rameau,37,82.81009591234316,46.642977338958076
rameau,38,80.44795512390822,51.19219962866922
rameau,39,74.84033542365941,47.56524250367446
rameau,40,77.66155330364901,50.37108327193328
rameau,41,81.04126698381741,50.93713184827096
rameau,42,75.78505458982437,56.13409899762881
rameau,43,75.67866328212183,54.0411773308222
rameau,44,77.02276211595392,49.30842711786097
rameau,45,81.95234698686943,52.67725197432046
rameau,46,75.33286480340243,50.066869543521484
rameau,47,76.53115210647346,53.51488842541738
rameau,48,79.62913537604105,52.02236394971346
rameau,49,78.56609029958224,54.14349748880053
rameau,50,76.56012288323869,55.166026002415855
rameau,51,71.4199881497997,52.38889823520412
rameau,52,70.93412437377998,54.164497827340384
rameau,53,79.23506786492403,44.29985137379439
rameau,54,78.14816231119316,56.17177327843304
rameau,55,79.89191034562565,50.26560199189887
rameau,56,76.37669320031746,48.77177540255314
rameau,57,76.9086799665148,48.206602280503816
rameau,58,77.80463827164978,47.46083440165912
rameau,59,80.17303978984664,49.404143385395436
rameau,60,77.01912722740106,49.50353794057561
rameau,61,75.64147332766417,53.69062559612888
rameau,62,77.37559335383553,53.33916033033802
rameau,63,72.51317291220441,50.114997999121144
rameau,64,74.371197714514,45.752395067162475
rameau,65,75.76740208890813,48.53138580283483
rameau,66,70.37012673628185,47.296615260616676
rameau,67,72.71769645043815,55.274883336747614
rameau,68,81.73957494918847,49.436888848152634
rameau,69,79.25828514154989,47.726453957211035
rameau,70,77.08256359950276,53.35592295856409
rameau,71,79.40813605570709,53.52356881832745
rameau,72,70.67741105462473,50.30544585678975
rameau,73,77.50645764084626,49.15260482936992
rameau,74,82.11754817946428,55.30437405321405
rameau,75,68.17237086390796,45.7610623321852
rameau,76,77.56692413747368,49.29790764390462
rameau,77,69.5745676262497,55.80508382307327
rameau,78,82.83076478399589,53.33232941444205
rameau,79,75.85393503602512,50.97974829945172
rameau,80,74.38016624929018,46.2346132620866
rameau,81,76.28246468706945,54.030048473644264
rameau,82,77.24776166241311,52.77670697383322
rameau,83,76.41148434871113,50.81664867073125
rameau,84,70.4774329413405,51.64343281581426
rameau,85,73.78343311979341,48.45575320150607
rameau,86,74.50531762478865,45.9421626287414
rameau,87,68.92573132091904,52.43950084384399
rameau,88,74.07964654955224,48.97265619592677
rameau,89,82.44332989899536,53.542736269559946
rameau,90,72.54839184738046,54.88290483196201
rameau,91,77.29356938914218,52.60293028230194
rameau,92,80.31556715699605,48.31280268963188
rameau,93,72.82898649988839,47.46565882799248
rameau,94,75.91873072786596,47.67905191233711
rameau,95,76.44621271830081,54.841339737127015
rameau,96,68.06841310713577,47.983529836609875
rameau,97,78.57655285591663,45.68622571666178
rameau,98,76.31618372386238,54.703888916825846
scarlatti,0,82.27801284282236,52.105420081361395
scarlatti,1,82.3345558195254,44.55724026893091
scarlatti,2,85.60299545334323,53.34303935153175
scarlatti,3,83.15121973417008,52.62863405732696
scarlatti,4,81.14932335236364,45.600103030639374
scarlatti,5,84.71824633709053,44.32505254085506
scarlatti,6,84.58644937060407,46.166223830322735
scarlatti,7,83.99598502194222,50.77607589200771
scarlatti,8,83.24482365017629,48.28828955222868
scarlatti,9,84.57216526191021,53.980159003329064
scarlatti,10,85.07046716004213,49.542722474690294
scarlatti,11,84.92998759305227,51.218775165605535
scarlatti,12,82.42253797376387,45.15327595294546
scarlatti,13,85.84563663410394,55.86128826303801
scarlatti,14,80.3583908497741,55.33201507343899
scarlatti,15,80.67611496498365,53.196626919950816
scarlatti,16,84.00251098212776,50.65128611061343
scarlatti,17,81.1265838525572,46.11954164444836
scarlatti,18,85.10040615094303,48.058352155908004
scarlatti,19,81.21680096081724,49.64235116144285
scarlatti,20,84.77166676050865,51.022824172915
scarlatti,21,83.9062840602832,48.64847496715185
scarlatti,22,84.20044284599125,43.324754096227494
scarlatti,23,81.57912471460904,48.31576448000413
scarlatti,24,80.14716242443592,46.4041982359147
scarlatti,25,85.03251132360366,50.53081649608187
scarlatti,26,82.53275575669419,51.177366433486846
scarlatti,27,85.14115666963245,52.08704446261467
scarlatti,28,83.96504464358048,45.6788424982992
scarlatti,29,85.20629218665692,43.85167899891929
scarlatti,30,80.62164907393047,50.728285371887374
scarlatti,31,82.13587141059402,48.76620538279657
scarlatti,32,83.24085774845696,48.36394860785476
scarlatti,33,84.02695176074876,45.14713514094695
scarlatti,34,83.32500734661458,52.032494247018505
scarlatti,35,79.29109257507318,51.970973042151336
scarlatti,36,82.11462904578238,45.10787126882935
scarlatti,37,83.1020211458614,41.28070583386212
scarlatti,38,82.68864055209059,44.846135038742084
scarlatti,39,82.5082182412908,48.17703402934613
scarlatti,40,83.2421743383313,49.315799571195335
scarlatti,41,84.63241715785128,44.56857661036654
scarlatti,42,80.67270229775606,53.597550715750316
scarlatti,43,84.73556157233891,45.54322945233093
scarlatti,44,84.44019056772805,47.652515910702604
scarlatti,45,86.44519911513862,52.440301838043105
scarlatti,46,79.46536460716227,46.41613495939547
scarlatti,47,81.72854615008498,47.43319048709132
scarlatti,48,84.49250175008612,48.3023573823927
scarlatti,49,84.77277580278258,46.92486335210282
scarlatti,50,81.8052193999753,45.553630095239875
scarlatti,51,82.58185085841939,46.709475564914655
scarlatti,52,80.81076950005266,49.58072562698482
scarlatti,53,84.40811648798133,51.6618313859269
scarlatti,54,82.40667869536172,48.584489704239495
scarlatti,55,84.54125973424202,48.69175070253496
scarlatti,56,82.31743627400444,47.956860281372435
scarlatti,57,85.64429405687324,52.529106905206625
scarlatti,58,83.23036710497853,48.92622105340253
scarlatti,59,79.92815906987234,50.48035304066715
scarlatti,60,83.93552370148264,48.5002304698658
scarlatti,61,83.61200305848982,49.421519593754695
scarlatti,62,79.11522383390758,48.04972806006067
scarlatti,63,84.30175637724261,49.49112434082334
scarlatti,64,81.43335038635738,53.031801180778324
scarlatti,65,82.71876179386192,37.519214259560115
scarlatti,66,82.42674088142495,51.1022128678734
scarlatti,67,84.99603716142195,53.446869835418866
scarlatti,68,83.50124097114599,47.34829020587963
scarlatti,69,81.64752291898,51.30383840450452
scarlatti,70,81.8265583053139,44.52762308385681
scarlatti,71,79.51367056808061,49.99710387141374
scarlatti,72,82.79410323489307,45.611181585396224
scarlatti,73,82.23404515771811,46.637782002853534
scarlatti,74,81.70794470248218,51.692041833734045
scarlatti,75,82.48690141132145,53.38303680105404
scarlatti,76,82.39720569462887,48.482411329954985
scarlatti,77,82.32878323595921,48.12261430951249
scarlatti,78,82.43868684859346,47.310891931498006
scarlatti,79,80.18798292012691,43.481370800864944
scarlatti,80,79.2285158519222,52.60894014989822
scarlatti,81,84.81612378855735,46.525898719214645
scarlatti,82,84.86810487601217,47.30209555491816
scarlatti,83,83.16433080437355,52.43592297221106
scarlatti,84,83.08050260039857,48.50072320465758
scarlatti,85,85.8944285115798,51.8014720432715
scarlatti,86,82.20363014465329,51.00761715166343
scarlatti,87,80.59643684056721,49.69119507060317
scarlatti,88,83.02673753954963,51.9847746482437
scarlatti,89,79.75291506095765,49.2523515421048
scarlatti,90,84.9172465697817,55.116577552932796
scarlatti,91,83.26771481798399,48.64285490538455
scarlatti,92,81.17102990358708,50.46778724753782
scarlatti,93,84.2481988773587,48.563129538771065
scarlatti,94,86.0056591451763,47.36485531353931
scarlatti,95,85.17175563136644,48.825805040092334
scarlatti,96,83.8808996675707,52.708454392527784
scarlatti,97,82.82536671907647,48.548362186733925
scarlatti,98,82.02016915794563,37.249245393556244
mozart_turkish,0,65.15321871791372,62.76981241910231
mozart_turkish,1,72.96178553059083,63.789762250947014
mozart_turkish,2,66.35528248205058,62.6717737028228
mozart_turkish,3,62.25584078897507,62.29767500193194
mozart_turkish,4,67.46568298175818,65.66215052997781
mozart_turkish,5,70.16145190127577,64.31275785874757
mozart_turkish,6,72.53003874093163,63.28818402853107
mozart_turkish,7,68.81990860312118,59.940739487505546
mozart_turkish,8,64.2579338281046,67.05890201107252
mozart_turkish,9,66.38800851068886,67.04199897365804
mozart_turkish,10,65.159786220978,61.47192451132262
mozart_turkish,11,64.07478138511851,65.32230369714233
mozart_turkish,12,67.55944000126533,65.05981128562752
mozart_turkish,13,74.28424101933993,63.081318019144696
mozart_turkish,14,68.22360416956859,65.97496944503274
mozart_turkish,15,65.7533387887753,62.26789472456409
mozart_turkish,16,71.71843218748272,64.87608450551717
mozart_turkish,17,67.99693279222896,65.72188248301475
mozart_turkish,18,63.49929120957674,61.595622073823584
mozart_turkish,19,68.12305349270062,64.70869664205064
mozart_turkish,20,66.23875935927212,68.86090173922682
mozart_turkish,21,66.55888429793517,65.898364462581
mozart_turkish,22,63.72453234958997,68.03855409747925
mozart_turkish,23,64.99712300332334,67.00272702014807
mozart_turkish,24,74.46000516248645,63.38823728860551
mozart_turkish,25,69.85339088237777,68.79866157046844
mozart_turkish,26,63.613134217725566,65.79520987149654
mozart_turkish,27,66.17641378012617,65.14921425651451
mozart_turkish,28,65.49922196173674,63.55403523850994
mozart_turkish,29,70.81103713137486,65.04862719824636
mozart_turkish,30,69.12282544146626,63.42920066305812
mozart_turkish,31,74.67882244905519,64.25976656545613
mozart_turkish,32,71.3290277386686,65.94240976662962
mozart_turkish,33,65.41048541628777,63.17452856898226
mozart_turkish,34,68.500560966496,65.73627407766999
mozart_turkish,35,66.99125758021685,61.15612657415615
mozart_turkish,36,66.99726154185235,68.08940373240529
mozart_turkish,37,73.54479108484469,65.79126069881309
mozart_turkish,38,65.49052107226159,64.9490183208815
mozart_turkish,39,67.81921644400173,64.78161580621811
mozart_turkish,40,70.78273153138149,63.692010558887446
mozart_turkish,41,66.24904173467351,67.22853672845902
mozart_turkish,42,71.00012754003836,69.84861238508678
mozart_turkish,43,65.76169928574757,63.18000605206192
mozart_turkish,44,66.61197708603478,62.8929932439409
mozart_turkish,45,74.07331434130529,62.55233318380971
mozart_turkish,46,70.85577938977157,63.25326175145041
mozart_turkish,47,68.25626870639513,63.04585450622795
mozart_turkish,48,69.87174061754884,70.16146620795355
mozart_turkish,49,70.44767253193152,68.43850600137276
mozart_turkish,50,64.11524281980314,66.93513855996372
mozart_turkish,51,74.54861523104877,63.110345600622296
mozart_turkish,52,67.70270155323772,63.306813312823465
mozart_turkish,53,69.24614324179295,62.516528528369285
mozart_turkish,54,71.32101843391831,63.940193566047355
mozart_turkish,55,67.33214224459971,61.891924655267815
mozart_turkish,56,69.92678313178102,66.54341464303197
mozart_turkish,57,69.7455024453471,69.74645504099662
mozart_turkish,58,66.81436812272405,63.43167053785697
mozart_turkish,59,68.52191620142779,66.61361635674596
mozart_turkish,60,70.62080936613597,64.35441994417438
mozart_turkish,61,65.83632328345203,61.960109157783684
mozart_turkish,62,69.57055255325577,64.2194496460784
mozart_turkish,63,65.71255781297877,66.16180182417672
mozart_turkish,64,72.02183125296983,65.68303134748878
mozart_turkish,65,66.30213770970485,63.56258215424663
mozart_turkish,66,74.79423710741115,67.43087723383312
mozart_turkish,67,65.65561849136925,61.09053541843736
mozart_turkish,68,64.74126558563529,59.30738674247957
mozart_turkish,69,71.4094395448472,58.52610837729222
mozart_turkish,70,67.40065266596125,65.40002963547538
mozart_turkish,71,68.03476013332053,67.60275317110494
mozart_turkish,72,69.97742900362212,60.94767958631221
mozart_turkish,73,61.71051594029363,65.3746725928226
mozart_turkish,74,67.94605005466113,62.88626632483012
mozart_turkish,75,71.1235839546946,62.672441866417316
mozart_turkish,76,67.80409208154336,68.99681518248516
mozart_turkish,77,71.278918459495,64.41684699009708
mozart_turkish,78,65.41574934409091,64.32951309990054
mozart_turkish,79,65.74457885314477,61.35266565701782
mozart_turkish,80,68.65464509714164,63.230665846439514
mozart_turkish,81,66.55431770447998,65.8701564965254
mozart_turkish,82,64.92625411609976,64.88288859399232
mozart_turkish,83,70.30662763096215,65.11839930602204
mozart_turkish,84,63.158313676324674,62.171661214478114
mozart_turkish,85,71.53918049939635,60.54741612271084
mozart_turkish,86,67.2764453223728,65.40273920476031
mozart_turkish,87,72.61682338224674,68.30369985511044
mozart_turkish,88,62.28740693170718,66.51361047802033
mozart_turkish,89,69.38491831945895,65.233525380033
mozart_turkish,90,65.24748607820027,67.23093312003549
mozart_turkish,91,68.23544898333724,62.585912710134096
mozart_turkish,92,66.81610934319339,67.11514377759292
mozart_turkish,93,69.17171544601635,61.49264995400835
mozart_turkish,94,63.06251136964569,65.69029530927597
mozart_turkish,95,66.52960177921769,64.33166640011979
mozart_turkish,96,72.75286252350742,63.42418785821771
mozart_turkish,97,69.6080003745118,66.07371089445063
mozart_turkish,98,69.44842079189085,63.7503875431551
mozart_545,0,76.4313141843666,66.89858311786962
mozart_545,1,79.28463458866345,67.81320443143468
mozart_545,2,79.75420314022932,66.77561507082719
mozart_545,3,77.71652756254655,64.99174500720513
mozart_545,4,82.99394233997296,67.18480836060391
mozart_545,5,77.56836588229787,65.91160079589619
mozart_545,6,78.46679965081165,60.7652728393974
mozart_545,7,82.15191402395749,66.5803449763467
mozart_545,8,75.34659637284062,67.36609007230993
mozart_545,9,77.0134751904174,66.30229279982879
mozart_545,10,76.89653430728718,61.54102792702337
mozart_545,11,78.73121155773978,67.2147978948314
mozart_545,12,79.71093891553996,69.11357784703046
mozart_545,13,80.06630517864589,66.21058691101392
mozart_545,14,82.50782399907038,64.68118993743188
mozart_545,15,79.87776122929998,62.22890933637883
mozart_545,16,78.2548077924107,66.56025315159344
mozart_545,17,77.86527911377183,64.3639714952626
mozart_545,18,81.93252626761848,65.97378397957966
mozart_545,19,81.58045477736991,65.65481008281236
mozart_545,20,79.67803648562267,66.22668950814662
mozart_545,21,83.26484232024431,63.98783079059254
mozart_545,22,77.9129677779249,68.16110758677932
mozart_545,23,80.27897554677558,65.62522601263652
mozart_545,24,82.24629147809078,68.43242522211308
mozart_545,25,82.59295809480149,66.5597554388135
mozart_545,26,80.89725206536565,60.608468047795526
mozart_545,27,82.76128963696769,67.49848079586994
mozart_545,28,79.75158195739293,68.00768133650796
mozart_545,29,83.87467380449677,66.21194292476173
mozart_545,30,83.39452313714294,63.82532757559425
mozart_545,31,82.22778846920352,65.66685426244923
mozart_545,32,81.50302023248808,65.32784749631799
mozart_545,33,81.81071741474183,66.86848767881236
mozart_545,34,78.6078207329923,67.30861491837122
mozart_545,35,82.05056253453743,64.74267642620947
mozart_545,36,78.50187430435393,69.5041901096802
mozart_545,37,82.23289690537658,67.47650490657769
mozart_545,38,82.0431225656044,68.6908756063906
mozart_545,39,77.60655435448076,65.73496559219414
mozart_545,40,80.99474280766937,65.56466926723482
mozart_545,41,78.10302497149108,67.72689205941201
mozart_545,42,77.98084927917847,64.79072165807202
mozart_545,43,78.2236108720916,68.44371673564005
mozart_545,44,77.63391742543361,64.50332698708127
mozart_545,45,77.15812814742576,70.01073700878598
mozart_545,46,79.95053038518353,68.86396583787733
mozart_545,47,80.85847091374117,65.40761331333206
mozart_545,48,78.00824379047972,68.3481775117818
mozart_545,49,77.7045077715605,65.58471735241946
mozart_545,50,82.65898628457342,64.78267470322695
mozart_545,51,81.76642741363486,66.57783230004347
mozart_545,52,78.02563600719165,66.83508667344779
mozart_545,53,79.46738746077538,67.09664239569551
mozart_545,54,81.63842355070948,65.99722849504055
mozart_545,55,79.13983622143449,70.36308138197826
mozart_545,56,82.94562525351301,66.50489109424784
mozart_545,57,75.16781030049732,68.01232660345264
mozart_545,58,76.72171557830356,68.35322703446202
mozart_545,59,78.46096007780015,66.85264296234546
mozart_545,60,77.83575486583301,66.95015003999303
mozart_545,61,77.13380774512049,65.10524466115656
mozart_545,62,78.5086031353036,65.37495540704784
mozart_545,63,79.96259177045172,68.80307894841255
mozart_545,64,77.6555389969585,66.74613279659525
mozart_545,65,80.97472992911636,63.01418787366367
mozart_545,66,79.77259938196406,65.27238872868793
mozart_545,67,79.27081067034817,68.68319557631301
mozart_545,68,79.9522726004027,66.32675613607394
mozart_545,69,77.5386370886413,62.99798997290657
mozart_545,70,76.69664971503812,64.31455899606947
mozart_545,71,82.7296209172955,66.7173306235421
mozart_545,72,80.96038195420849,65.21707605806978
mozart_545,73,81.62815447053099,66.37117087812695
mozart_545,74,81.74071158851952,67.52150685109658
mozart_545,75,80.53214292678135,66.71984933103593
mozart_545,76,81.05226001291912,70.09875213503098
mozart_545,77,79.2755073820619,66.19175449051204
mozart_545,78,80.82934240854657,68.09806590991163
mozart_545,79,81.66288213574437,67.81445156299864
mozart_545,80,82.15346897659323,65.618527730139
mozart_545,81,82.0948719446898,65.9483600290501
mozart_545,82,80.8863878802218,64.46768389992413
mozart_545,83,82.03140375876646,68.67580528620799
mozart_545,84,79.09597764376373,66.43739663803771
mozart_545,85,82.1541187569442,69.13070467076719
mozart_545,86,80.41816838155958,66.98197462962354
mozart_545,87,84.252686769334,66.14514927033068
mozart_545,88,82.53225774107538,64.14069770802627
mozart_545,89,82.38222228784939,65.85794504459477
mozart_545,90,79.13270770883075,66.82089606418903
mozart_545,91,81.92156711487245,66.72937899654171
mozart_545,92,80.91552653349116,68.76352408540389
mozart_545,93,78.68590571124177,66.97565934106666
mozart_545,94,74.8813860635878,63.93137509647787
mozart_545,95,80.30462768383266,66.8382491033343
mozart_545,96,77.7647846487277,64.90410352174992
mozart_545,97,76.18084029932251,70.26313712501478
mozart_545,98,81.40563336368194,66.46339636215113
beethoven_moon,0,68.53075932214826,73.34439280661805
beethoven_moon,1,67.83831393399502,73.59981316373609
beethoven_moon,2,62.425489217808035,74.77397785252533
beethoven_moon,3,67.14929475008928,70.73923134286724
beethoven_moon,4,65.55437043359312,70.09527260995034
beethoven_moon,5,64.28180003256203,66.25292477386894
beethoven_moon,6,71.5778612431888,71.2868452397206
beethoven_moon,7,69.89307761152953,64.95927303587273
beethoven_moon,8,66.32120205668787,71.7505784338501
beethoven_moon,9,68.58011058214544,68.27676048658785
beethoven_moon,10,68.77582084121562,68.58718029336193
beethoven_moon,11,68.18318878916467,70.98827547280021
beethoven_moon,12,65.07778292869294,65.45884752416222
beethoven_moon,13,70.07342468853265,70.58556838600121
beethoven_moon,14,69.59487049111087,65.01545037064511
beethoven_moon,15,67.89295698669297,67.7646278917459
beethoven_moon,16,66.32847910812242,65.6142786239405
beethoven_moon,17,66.00915486535418,65.60667038059206
beethoven_moon,18,69.87035228439713,73.42339545255334
beethoven_moon,19,69.78227754637658,68.76016380902519
beethoven_moon,20,67.17544651335385,69.83012684675255
beethoven_moon,21,63.83925604736472,71.99797789844756
beethoven_moon,22,61.922084564074396,69.49576688030922
beethoven_moon,23,71.05736800825751,62.85126456166552
beethoven_moon,24,64.62035966729711,67.97642725432729
beethoven_moon,25,59.65038466658667,70.95397389534168
beethoven_moon,26,73.56428787053873,71.78722554011851
beethoven_moon,27,65.97039907151128,67.8719892722213
beethoven_moon,28,70.59453082909333,69.7945546583679
beethoven_moon,29,66.37731850898085,68.98291136961411
beethoven_moon,30,69.70068353992292,66.4592527332611
beethoven_moon,31,71.72721938832687,70.0327748874746
beethoven_moon,32,62.86228886871622,70.12958294244015
beethoven_moon,33,68.46472953735223,57.66617262005751
beethoven_moon,34,68.2596291431987,73.33061546338978
beethoven_moon,35,68.20253292569826,69.94224912826837
beethoven_moon,36,65.4960917970912,63.07426599650823
beethoven_moon,37,64.8484735725456,69.64876756220116
beethoven_moon,38,65.35180846529369,67.3509718033466
beethoven_moon,39,73.26982952332503,68.79049613221086
beethoven_moon,40,72.16712935579822,72.30555757768316
beethoven_moon,41,64.76163442152064,63.39865648100523
beethoven_moon,42,68.50774534741616,69.90946621708848
beethoven_moon,43,62.899664012117654,66.60990706218402
beethoven_moon,44,69.37347552792829,60.27078500804566
beethoven_moon,45,55.747631937360495,71.99749719031172
beethoven_moon,46,62.89205056752715,74.559745180821
beethoven_moon,47,62.3420702619545,71.01640856146683
beethoven_moon,48,68.47909964865012,67.4255059979728
beethoven_moon,49,62.03064923227453,67.15599910121215
beethoven_moon,50,64.97322221615937,69.18903277942647
beethoven_moon,51,63.67194897431627,64.55790802715865
beethoven_moon,52,61.94341567178031,68.24601125671235
beethoven_moon,53,70.55092656133885,69.10221053517238
beethoven_moon,54,70.43821979592141,58.103611000982646
beethoven_moon,55,71.08767319599318,69.71229584380332
beethoven_moon,56,60.74723726265524,68.35414908058442
beethoven_moon,57,63.64450313883406,64.5210679197939
beethoven_moon,58,70.80035051026555,69.8181773552844
beethoven_moon,59,67.93648852232586,66.47484006208221
beethoven_moon,60,69.34285804179414,66.33008774241853
beethoven_moon,61,62.821141784611655,69.02899625098088
beethoven_moon,62,60.02503331636915,65.32184882288351
beethoven_moon,63,68.73672640396885,70.01573453856554
beethoven_moon,64,64.171883439922,68.32167479371174
beethoven_moon,65,68.23424919263597,63.165035681730956
beethoven_moon,66,62.18211137089084,70.92136617343242
beethoven_moon,67,65.43730072300406,67.3192574112265
beethoven_moon,68,63.84613276097342,63.53368305555538
beethoven_moon,69,67.5598246339068,71.6838018274819
beethoven_moon,70,69.47279319513162,66.90927120233826
beethoven_moon,71,65.10299833595693,68.80058197516747
beethoven_moon,72,69.10831777201076,76.3622379945628
beethoven_moon,73,63.46048794117738,63.43368121791871
beethoven_moon,74,70.44230526975262,65.711261115619
beethoven_moon,75,70.1601541317124,64.27596034626907
beethoven_moon,76,70.19088501042825,70.5938296957261
beethoven_moon,77,63.9746683135288,68.87349557473183
beethoven_moon,78,61.34144755259915,69.0285681373139
beethoven_moon,79,66.5449421247174,65.98168830445482
beethoven_moon,80,71.96529859335958,66.58517799378386
beethoven_moon,81,65.9332925384642,70.262875525377
beethoven_moon,82,64.44154956371793,67.29935883394558
beethoven_moon,83,67.30787503563211,66.9120380411377
beethoven_moon,84,69.20413360086258,67.28750423235658
beethoven_moon,85,63.77770287760354,71.5372520814231
beethoven_moon,86,68.37492792161366,68.16491473631675
beethoven_moon,87,63.51812200563269,70.82766214098928
beethoven_moon,88,67.00984714760943,72.63699746666903
beethoven_moon,89,65.67048030479981,63.06453754534284
beethoven_moon,90,65.33801787098518,70.12144771660431
beethoven_moon,91,68.15732156410816,70.78416348957704
